player,round,hole,strokes,par,score
"Sherman, Brian",1,11,5,5,0
"Sherman, Brian",1,12,3,3,0
"Sherman, Brian",1,13,4,4,0
"Sherman, Brian",1,14,5,5,0
"Sherman, Brian",1,15,4,4,0
"Sherman, Brian",1,16,3,3,0
"Sherman, Brian",1,17,5,4,1
"Sherman, Brian",1,18,5,4,1
"Hartman, Ryan",1,1,6,5,1
"Hartman, Ryan",1,2,4,4,0
"Hartman, Ryan",1,3,3,3,0
"Hartman, Ryan",1,4,4,4,0
"Hartman, Ryan",1,5,5,4,1
"Hartman, Ryan",1,6,4,4,0
"Hartman, Ryan",1,7,7,5,2
"Hartman, Ryan",1,8,3,3,0
"Hartman, Ryan",1,9,4,4,0
"Hartman, Ryan",1,10,4,4,0
"Hartman, Ryan",1,11,6,5,1
"Hartman, Ryan",1,12,2,3,-1
"Hartman, Ryan",1,13,5,4,1
"Hartman, Ryan",1,14,4,5,-1
"Hartman, Ryan",1,15,4,4,0
"Hartman, Ryan",1,16,4,3,1
"Hartman, Ryan",1,17,3,4,-1
"Hartman, Ryan",1,18,4,4,0
"Barragan, Luis",1,1,5,5,0
"Barragan, Luis",1,2,5,4,1
"Barragan, Luis",1,3,3,3,0
"Barragan, Luis",1,4,4,4,0
"Barragan, Luis",1,5,4,4,0
"Barragan, Luis",1,6,5,4,1
"Barragan, Luis",1,7,5,5,0
"Barragan, Luis",1,8,4,3,1
"Barragan, Luis",1,9,4,4,0
"Barragan, Luis",1,10,4,4,0
"Barragan, Luis",1,11,6,5,1
"Barragan, Luis",1,12,2,3,-1
"Barragan, Luis",1,13,4,4,0
"Barragan, Luis",1,14,6,5,1
"Barragan, Luis",1,15,3,4,-1
"Barragan, Luis",1,16,3,3,0
"Barragan, Luis",1,17,4,4,0
"Barragan, Luis",1,18,5,4,1
"Yepez, Julio",1,1,5,5,0
"Yepez, Julio",1,2,5,4,1
"Yepez, Julio",1,3,3,3,0
"Yepez, Julio",1,4,5,4,1
"Yepez, Julio",1,5,4,4,0
"Yepez, Julio",1,6,3,4,-1
"Yepez, Julio",1,7,5,5,0
"Yepez, Julio",1,8,3,3,0
"Yepez, Julio",1,9,4,4,0
"Yepez, Julio",1,10,4,4,0
"Yepez, Julio",1,11,5,5,0
"Yepez, Julio",1,12,3,3,0
"Yepez, Julio",1,13,4,4,0
"Yepez, Julio",1,14,6,5,1
"Yepez, Julio",1,15,4,4,0
"Yepez, Julio",1,16,4,3,1
"Yepez, Julio",1,17,4,4,0
"Yepez, Julio",1,18,5,4,1
"Fulling, Bryan",1,1,5,5,0
"Fulling, Bryan",1,2,4,4,0
"Fulling, Bryan",1,3,2,3,-1
"Fulling, Bryan",1,4,5,4,1
"Fulling, Bryan",1,5,5,4,1
"Fulling, Bryan",1,6,4,4,0
"Fulling, Bryan",1,7,5,5,0
"Fulling, Bryan",1,8,4,3,1
"Fulling, Bryan",1,9,7,4,3
"Fulling, Bryan",1,10,4,4,0
"Fulling, Bryan",1,11,6,5,1
"Fulling, Bryan",1,12,3,3,0
"Fulling, Bryan",1,13,4,4,0
"Fulling, Bryan",1,14,5,5,0
"Fulling, Bryan",1,15,3,4,-1
"Fulling, Bryan",1,16,2,3,-1
"Fulling, Bryan",1,17,4,4,0
"Fulling, Bryan",1,18,5,4,1
"Pugh, Chandler",1,1,5,5,0
"Pugh, Chandler",1,2,4,4,0
"Pugh, Chandler",1,3,4,3,1
"Pugh, Chandler",1,4,5,4,1
"Pugh, Chandler",1,5,6,4,2
"Pugh, Chandler",1,6,4,4,0
"Pugh, Chandler",1,7,5,5,0
"Pugh, Chandler",1,8,3,3,0
"Pugh, Chandler",1,9,6,4,2
"Pugh, Chandler",1,10,4,4,0
"Pugh, Chandler",1,11,6,5,1
"Pugh, Chandler",1,12,3,3,0
"Pugh, Chandler",1,13,4,4,0
"Pugh, Chandler",1,14,4,5,-1
"Pugh, Chandler",1,15,5,4,1
"Pugh, Chandler",1,16,3,3,0
"Pugh, Chandler",1,17,4,4,0
"Pugh, Chandler",1,18,4,4,0
"Bicerne, Eduardo",1,1,5,5,0
"Bicerne, Eduardo",1,2,5,4,1
"Bicerne, Eduardo",1,3,4,3,1
"Bicerne, Eduardo",1,4,5,4,1
"Bicerne, Eduardo",1,5,5,4,1
"Bicerne, Eduardo",1,6,4,4,0
"Bicerne, Eduardo",1,7,5,5,0
"Bicerne, Eduardo",1,8,4,3,1
"Bicerne, Eduardo",1,9,4,4,0
"Bicerne, Eduardo",1,10,5,4,1
"Bicerne, Eduardo",1,11,6,5,1
"Bicerne, Eduardo",1,12,3,3,0
"Bicerne, Eduardo",1,13,4,4,0
"Bicerne, Eduardo",1,14,4,5,-1
"Bicerne, Eduardo",1,15,4,4,0
"Bicerne, Eduardo",1,16,3,3,0
"Bicerne, Eduardo",1,17,4,4,0
"Bicerne, Eduardo",1,18,5,4,1
"Montano, Fabio",1,1,6,5,1
"Montano, Fabio",1,2,5,4,1
"Montano, Fabio",1,3,4,3,1
"Montano, Fabio",1,4,5,4,1
"Montano, Fabio",1,5,4,4,0
"Montano, Fabio",1,6,3,4,-1
"Montano, Fabio",1,7,5,5,0
"Montano, Fabio",1,8,4,3,1
"Montano, Fabio",1,9,5,4,1
"Montano, Fabio",1,10,3,4,-1
"Montano, Fabio",1,11,6,5,1
"Montano, Fabio",1,12,3,3,0
"Montano, Fabio",1,13,4,4,0
"Montano, Fabio",1,14,5,5,0
"Montano, Fabio",1,15,4,4,0
"Montano, Fabio",1,16,4,3,1
"Montano, Fabio",1,17,4,4,0
"Montano, Fabio",1,18,5,4,1
"Moorefield, Sebastian",1,1,5,5,0
"Moorefield, Sebastian",1,2,4,4,0
"Moorefield, Sebastian",1,3,3,3,0
"Moorefield, Sebastian",1,4,4,4,0
"Moorefield, Sebastian",1,5,4,4,0
"Moorefield, Sebastian",1,6,6,4,2
"Moorefield, Sebastian",1,7,5,5,0
"Moorefield, Sebastian",1,8,4,3,1
"Moorefield, Sebastian",1,9,5,4,1
"Moorefield, Sebastian",1,10,4,4,0
"Moorefield, Sebastian",1,11,6,5,1
"Moorefield, Sebastian",1,12,4,3,1
"Moorefield, Sebastian",1,13,4,4,0
"Moorefield, Sebastian",1,14,5,5,0
"Moorefield, Sebastian",1,15,4,4,0
"Moorefield, Sebastian",1,16,3,3,0
"Moorefield, Sebastian",1,17,4,4,0
"Moorefield, Sebastian",1,18,5,4,1
"Bhasin, Gurmukh",1,1,6,5,1
"Bhasin, Gurmukh",1,2,4,4,0
"Bhasin, Gurmukh",1,3,4,3,1
"Bhasin, Gurmukh",1,4,4,4,0
"Bhasin, Gurmukh",1,5,4,4,0
"Bhasin, Gurmukh",1,6,4,4,0
"Bhasin, Gurmukh",1,7,4,5,-1
"Bhasin, Gurmukh",1,8,3,3,0
"Bhasin, Gurmukh",1,9,6,4,2
"Bhasin, Gurmukh",1,10,5,4,1
"Bhasin, Gurmukh",1,11,6,5,1
"Bhasin, Gurmukh",1,12,3,3,0
"Bhasin, Gurmukh",1,13,4,4,0
"Bhasin, Gurmukh",1,14,5,5,0
"Bhasin, Gurmukh",1,15,4,4,0
"Bhasin, Gurmukh",1,16,3,3,0
"Bhasin, Gurmukh",1,17,4,4,0
"Bhasin, Gurmukh",1,18,6,4,2
"Copello, Mariano",1,1,6,5,1
"Copello, Mariano",1,2,4,4,0
"Copello, Mariano",1,3,3,3,0
"Copello, Mariano",1,4,4,4,0
"Copello, Mariano",1,5,4,4,0
"Copello, Mariano",1,6,3,4,-1
"Copello, Mariano",1,7,5,5,0
"Copello, Mariano",1,8,5,3,2
"Copello, Mariano",1,9,5,4,1
"Copello, Mariano",1,10,4,4,0
"Copello, Mariano",1,11,6,5,1
"Copello, Mariano",1,12,3,3,0
"Copello, Mariano",1,13,3,4,-1
"Copello, Mariano",1,14,8,5,3
"Copello, Mariano",1,15,4,4,0
"Copello, Mariano",1,16,3,3,0
"Copello, Mariano",1,17,4,4,0
"Copello, Mariano",1,18,5,4,1
"Perez, Gaston",1,1,5,5,0
"Perez, Gaston",1,2,4,4,0
"Perez, Gaston",1,3,3,3,0
"Perez, Gaston",1,4,5,4,1
"Perez, Gaston",1,5,4,4,0
"Perez, Gaston",1,6,4,4,0
"Perez, Gaston",1,7,6,5,1
"Perez, Gaston",1,8,4,3,1
"Perez, Gaston",1,9,4,4,0
"Perez, Gaston",1,10,4,4,0
"Perez, Gaston",1,11,5,5,0
"Perez, Gaston",1,12,4,3,1
"Perez, Gaston",1,13,4,4,0
"Perez, Gaston",1,14,6,5,1
"Perez, Gaston",1,15,4,4,0
"Perez, Gaston",1,16,3,3,0
"Perez, Gaston",1,17,4,4,0
"Perez, Gaston",1,18,6,4,2
"Aron, Jon",1,1,6,5,1
"Aron, Jon",1,2,5,4,1
"Aron, Jon",1,3,4,3,1
"Aron, Jon",1,4,5,4,1
"Aron, Jon",1,5,5,4,1
"Aron, Jon",1,6,4,4,0
"Aron, Jon",1,7,6,5,1
"Aron, Jon",1,8,3,3,0
"Aron, Jon",1,9,5,4,1
"Aron, Jon",1,10,4,4,0
"Aron, Jon",1,11,6,5,1
"Aron, Jon",1,12,3,3,0
"Aron, Jon",1,13,3,4,-1
"Aron, Jon",1,14,5,5,0
"Aron, Jon",1,15,4,4,0
"Aron, Jon",1,16,2,3,-1
"Aron, Jon",1,17,5,4,1
"Aron, Jon",1,18,5,4,1
"Martinez Santos, Tomas Alejandro",1,1,5,5,0
"Martinez Santos, Tomas Alejandro",1,2,5,4,1
"Martinez Santos, Tomas Alejandro",1,3,3,3,0
"Martinez Santos, Tomas Alejandro",1,4,5,4,1
"Martinez Santos, Tomas Alejandro",1,5,5,4,1
"Martinez Santos, Tomas Alejandro",1,6,5,4,1
"Martinez Santos, Tomas Alejandro",1,7,5,5,0
"Martinez Santos, Tomas Alejandro",1,8,4,3,1
"Martinez Santos, Tomas Alejandro",1,9,5,4,1
"Martinez Santos, Tomas Alejandro",1,10,5,4,1
"Martinez Santos, Tomas Alejandro",1,11,5,5,0
"Martinez Santos, Tomas Alejandro",1,12,3,3,0
"Martinez Santos, Tomas Alejandro",1,13,4,4,0
"Martinez Santos, Tomas Alejandro",1,14,3,5,-2
"Martinez Santos, Tomas Alejandro",1,15,4,4,0
"Martinez Santos, Tomas Alejandro",1,16,4,3,1
"Martinez Santos, Tomas Alejandro",1,17,4,4,0
"Martinez Santos, Tomas Alejandro",1,18,6,4,2
"Johnson, Jeremy",1,1,6,5,1
"Johnson, Jeremy",1,2,4,4,0
"Johnson, Jeremy",1,3,3,3,0
"Johnson, Jeremy",1,4,5,4,1
"Johnson, Jeremy",1,5,4,4,0
"Johnson, Jeremy",1,6,5,4,1
"Johnson, Jeremy",1,7,6,5,1
"Johnson, Jeremy",1,8,4,3,1
"Johnson, Jeremy",1,9,4,4,0
"Johnson, Jeremy",1,10,4,4,0
"Johnson, Jeremy",1,11,5,5,0
"Johnson, Jeremy",1,12,4,3,1
"Johnson, Jeremy",1,13,4,4,0
"Johnson, Jeremy",1,14,6,5,1
"Johnson, Jeremy",1,15,4,4,0
"Johnson, Jeremy",1,16,3,3,0
"Johnson, Jeremy",1,17,4,4,0
"Johnson, Jeremy",1,18,5,4,1
"Joyce, Damien",1,1,6,5,1
"Joyce, Damien",1,2,4,4,0
"Joyce, Damien",1,3,3,3,0
"Joyce, Damien",1,4,5,4,1
"Joyce, Damien",1,5,5,4,1
"Joyce, Damien",1,6,6,4,2
"Joyce, Damien",1,7,5,5,0
"Joyce, Damien",1,8,4,3,1
"Joyce, Damien",1,9,5,4,1
"Joyce, Damien",1,10,5,4,1
"Joyce, Damien",1,11,6,5,1
"Joyce, Damien",1,12,2,3,-1
"Joyce, Damien",1,13,4,4,0
"Joyce, Damien",1,14,5,5,0
"Joyce, Damien",1,15,4,4,0
"Joyce, Damien",1,16,3,3,0
"Joyce, Damien",1,17,4,4,0
"Joyce, Damien",1,18,5,4,1
"Morales, Cristian",1,1,6,5,1
"Morales, Cristian",1,2,3,4,-1
"Morales, Cristian",1,3,2,3,-1
"Morales, Cristian",1,4,6,4,2
"Morales, Cristian",1,5,5,4,1
"Morales, Cristian",1,6,5,4,1
"Morales, Cristian",1,7,6,5,1
"Morales, Cristian",1,8,4,3,1
"Morales, Cristian",1,9,4,4,0
"Morales, Cristian",1,10,4,4,0
"Morales, Cristian",1,11,5,5,0
"Morales, Cristian",1,12,3,3,0
"Morales, Cristian",1,13,5,4,1
"Morales, Cristian",1,14,7,5,2
"Morales, Cristian",1,15,4,4,0
"Morales, Cristian",1,16,3,3,0
"Morales, Cristian",1,17,4,4,0
"Morales, Cristian",1,18,5,4,1
"Perri, James",1,1,6,5,1
"Perri, James",1,2,5,4,1
"Perri, James",1,3,3,3,0
"Perri, James",1,4,5,4,1
"Perri, James",1,5,5,4,1
"Perri, James",1,6,4,4,0
"Perri, James",1,7,6,5,1
"Perri, James",1,8,4,3,1
"Perri, James",1,9,5,4,1
"Perri, James",1,10,5,4,1
"Perri, James",1,11,6,5,1
"Perri, James",1,12,2,3,-1
"Perri, James",1,13,4,4,0
"Perri, James",1,14,6,5,1
"Perri, James",1,15,4,4,0
"Perri, James",1,16,3,3,0
"Perri, James",1,17,4,4,0
"Perri, James",1,18,5,4,1
"Adalsteinsson, Thor",1,1,6,5,1
"Adalsteinsson, Thor",1,2,5,4,1
"Adalsteinsson, Thor",1,3,3,3,0
"Adalsteinsson, Thor",1,4,5,4,1
"Adalsteinsson, Thor",1,5,4,4,0
"Adalsteinsson, Thor",1,6,3,4,-1
"Adalsteinsson, Thor",1,7,6,5,1
"Adalsteinsson, Thor",1,8,3,3,0
"Adalsteinsson, Thor",1,9,4,4,0
"Adalsteinsson, Thor",1,10,4,4,0
"Adalsteinsson, Thor",1,11,7,5,2
"Adalsteinsson, Thor",1,12,3,3,0
"Adalsteinsson, Thor",1,13,4,4,0
"Adalsteinsson, Thor",1,14,5,5,0
"Adalsteinsson, Thor",1,15,5,4,1
"Adalsteinsson, Thor",1,16,4,3,1
"Adalsteinsson, Thor",1,17,5,4,1
"Adalsteinsson, Thor",1,18,6,4,2
"Donahoo, Korey",1,1,6,5,1
"Donahoo, Korey",1,2,4,4,0
"Donahoo, Korey",1,3,5,3,2
"Donahoo, Korey",1,4,6,4,2
"Donahoo, Korey",1,5,5,4,1
"Donahoo, Korey",1,6,4,4,0
"Donahoo, Korey",1,7,6,5,1
"Donahoo, Korey",1,8,4,3,1
"Donahoo, Korey",1,9,4,4,0
"Donahoo, Korey",1,10,4,4,0
"Donahoo, Korey",1,11,6,5,1
"Donahoo, Korey",1,12,3,3,0
"Donahoo, Korey",1,13,4,4,0
"Donahoo, Korey",1,14,5,5,0
"Donahoo, Korey",1,15,5,4,1
"Donahoo, Korey",1,16,2,3,-1
"Donahoo, Korey",1,17,5,4,1
"Donahoo, Korey",1,18,5,4,1
"Aron, Kyle",1,1,5,5,0
"Aron, Kyle",1,2,4,4,0
"Aron, Kyle",1,3,4,3,1
"Aron, Kyle",1,4,4,4,0
"Aron, Kyle",1,5,7,4,3
"Aron, Kyle",1,6,4,4,0
"Aron, Kyle",1,7,5,5,0
"Aron, Kyle",1,8,4,3,1
"Aron, Kyle",1,9,5,4,1
"Aron, Kyle",1,10,5,4,1
"Aron, Kyle",1,11,6,5,1
"Aron, Kyle",1,12,3,3,0
"Aron, Kyle",1,13,5,4,1
"Aron, Kyle",1,14,6,5,1
"Aron, Kyle",1,15,5,4,1
"Aron, Kyle",1,16,3,3,0
"Aron, Kyle",1,17,3,4,-1
"Aron, Kyle",1,18,5,4,1
"Hood, Alex",1,1,7,5,2
"Hood, Alex",1,2,4,4,0
"Hood, Alex",1,3,3,3,0
"Hood, Alex",1,4,4,4,0
"Hood, Alex",1,5,5,4,1
"Hood, Alex",1,6,4,4,0
"Hood, Alex",1,7,4,5,-1
"Hood, Alex",1,8,4,3,1
"Hood, Alex",1,9,4,4,0
"Hood, Alex",1,10,5,4,1
"Hood, Alex",1,11,7,5,2
"Hood, Alex",1,12,2,3,-1
"Hood, Alex",1,13,4,4,0
"Hood, Alex",1,14,7,5,2
"Hood, Alex",1,15,5,4,1
"Hood, Alex",1,16,3,3,0
"Hood, Alex",1,17,5,4,1
"Hood, Alex",1,18,7,4,3
"Sutherland, Shaun",1,1,6,5,1
"Sutherland, Shaun",1,2,5,4,1
"Sutherland, Shaun",1,3,5,3,2
"Sutherland, Shaun",1,4,4,4,0
"Sutherland, Shaun",1,5,4,4,0
"Sutherland, Shaun",1,6,6,4,2
"Sutherland, Shaun",1,7,6,5,1
"Sutherland, Shaun",1,8,4,3,1
"Sutherland, Shaun",1,9,5,4,1
"Sutherland, Shaun",1,10,3,4,-1
"Sutherland, Shaun",1,11,5,5,0
"Sutherland, Shaun",1,12,4,3,1
"Sutherland, Shaun",1,13,4,4,0
"Sutherland, Shaun",1,14,8,5,3
"Sutherland, Shaun",1,15,5,4,1
"Sutherland, Shaun",1,16,3,3,0
"Sutherland, Shaun",1,17,4,4,0
"Sutherland, Shaun",1,18,5,4,1
"Peters, Lloyd",1,1,6,5,1
"Peters, Lloyd",1,2,5,4,1
"Peters, Lloyd",1,3,4,3,1
"Peters, Lloyd",1,4,5,4,1
"Peters, Lloyd",1,5,5,4,1
"Peters, Lloyd",1,6,4,4,0
"Peters, Lloyd",1,7,6,5,1
"Peters, Lloyd",1,8,4,3,1
"Peters, Lloyd",1,9,7,4,3
"Peters, Lloyd",1,10,4,4,0
"Peters, Lloyd",1,11,7,5,2
"Peters, Lloyd",1,12,3,3,0
"Peters, Lloyd",1,13,4,4,0
"Peters, Lloyd",1,14,5,5,0
"Peters, Lloyd",1,15,5,4,1
"Peters, Lloyd",1,16,3,3,0
"Peters, Lloyd",1,17,5,4,1
"Peters, Lloyd",1,18,5,4,1
"Greer, Robert",1,1,6,5,1
"Greer, Robert",1,2,5,4,1
"Greer, Robert",1,3,4,3,1
"Greer, Robert",1,4,6,4,2
"Greer, Robert",1,5,4,4,0
"Greer, Robert",1,6,6,4,2
"Greer, Robert",1,7,5,5,0
"Greer, Robert",1,8,4,3,1
"Greer, Robert",1,9,7,4,3
"Greer, Robert",1,10,4,4,0
"Greer, Robert",1,11,6,5,1
"Greer, Robert",1,12,3,3,0
"Greer, Robert",1,13,5,4,1
"Greer, Robert",1,14,6,5,1
"Greer, Robert",1,15,4,4,0
"Greer, Robert",1,16,4,3,1
"Greer, Robert",1,17,3,4,-1
"Greer, Robert",1,18,7,4,3
"Zambito, Ryan",1,1,5,5,0
"Zambito, Ryan",1,2,5,4,1
"Zambito, Ryan",1,3,3,3,0
"Zambito, Ryan",1,4,5,4,1
"Zambito, Ryan",1,5,8,4,4
"Zambito, Ryan",1,6,5,4,1
"Zambito, Ryan",1,7,6,5,1
"Zambito, Ryan",1,8,4,3,1
"Zambito, Ryan",1,9,5,4,1
"Zambito, Ryan",1,10,6,4,2
"Zambito, Ryan",1,11,6,5,1
"Zambito, Ryan",1,12,4,3,1
"Zambito, Ryan",1,13,5,4,1
"Zambito, Ryan",1,14,7,5,2
"Zambito, Ryan",1,15,5,4,1
"Zambito, Ryan",1,16,4,3,1
"Zambito, Ryan",1,17,3,4,-1
"Zambito, Ryan",1,18,6,4,2
